cgroup_id,resource_type,container_count,iteration,t_e2e_ms,with_puretime
471280,block_io,15,6,5407,false
471367,block_io,15,6,7126,false
471541,block_io,15,6,6458,false
471628,block_io,15,6,6732,false
471715,block_io,15,6,5976,false
471889,block_io,15,6,5952,false
471976,block_io,15,6,6727,false
472150,block_io,15,6,5954,false
472237,block_io,15,6,4475,false
472411,block_io,15,6,5554,true
472498,block_io,15,6,7180,true
472585,block_io,15,6,7170,true
472759,block_io,15,6,7140,true
472846,block_io,15,6,5197,true
473020,block_io,15,6,5204,true
473107,block_io,15,6,5950,true
473194,block_io,15,6,6942,true
473368,block_io,15,6,6598,true
473455,block_io,15,6,5408,true
473542,block_io,15,6,5046,true
473716,block_io,15,6,7240,true
473803,block_io,15,6,5899,true
473890,block_io,15,6,6937,true
474064,block_io,15,6,6051,true
474238,block_io,15,7,3811,false
474325,block_io,15,7,6561,false
474412,block_io,15,7,6996,false
474586,block_io,15,7,6806,false
474673,block_io,15,7,5951,false
474760,block_io,15,7,6624,false
474934,block_io,15,7,6658,false
475021,block_io,15,7,6024,false
475108,block_io,15,7,5924,false
475282,block_io,15,7,6972,false
475369,block_io,15,7,7656,false
475543,block_io,15,7,7929,false
475630,block_io,15,7,6917,false
475717,block_io,15,7,7179,false
475891,block_io,15,7,6045,false
475978,block_io,15,7,5602,true
476152,block_io,15,7,7220,true
476239,block_io,15,7,5806,true
476326,block_io,15,7,6879,true
476500,block_io,15,7,6043,true
476587,block_io,15,7,6408,true
476674,block_io,15,7,7209,true
476848,block_io,15,7,7228,true
476935,block_io,15,7,6458,true
477022,block_io,15,7,6728,true
477196,block_io,15,7,7667,true
477283,block_io,15,7,7007,true
477457,block_io,15,7,5924,true
477544,block_io,15,7,7276,true
477631,block_io,15,7,4508,true
477805,block_io,15,8,4275,false
477892,block_io,15,8,7620,false
478066,block_io,15,8,6420,false
478153,block_io,15,8,6520,false
478240,block_io,15,8,6581,false
478501,block_io,15,8,7214,false
478588,block_io,15,8,6872,false
478675,block_io,15,8,8137,false
478849,block_io,15,8,6432,false
478936,block_io,15,8,5495,false
479023,block_io,15,8,6015,false
479197,block_io,15,8,5628,false
479284,block_io,15,8,7042,false
479371,block_io,15,8,6601,false
479545,block_io,15,8,6347,false
479632,block_io,15,8,5076,true
479806,block_io,15,8,6974,true
479893,block_io,15,8,4657,true
479980,block_io,15,8,7224,true
480154,block_io,15,8,7560,true
480241,block_io,15,8,7861,true
480328,block_io,15,8,7354,true
480502,block_io,15,8,6795,true
480589,block_io,15,8,8436,true
480676,block_io,15,8,6963,true
480763,block_io,15,8,6369,true
480937,block_io,15,8,7270,true
481024,block_io,15,8,5796,true
481198,block_io,15,8,6290,true
481285,block_io,15,8,5584,true
481459,block_io,15,9,5390,false
481546,block_io,15,9,7099,false
481633,block_io,15,9,6076,false
481807,block_io,15,9,6200,false
481894,block_io,15,9,6689,false
482068,block_io,15,9,7567,false
482155,block_io,15,9,6286,false
482242,block_io,15,9,6604,false
482416,block_io,15,9,6410,false
482503,block_io,15,9,7432,false
482677,block_io,15,9,7122,false
482764,block_io,15,9,5842,false
482851,block_io,15,9,7453,false
483025,block_io,15,9,7567,false
483112,block_io,15,9,4099,false
483286,block_io,15,9,3932,true
483373,block_io,15,9,7607,true
483460,block_io,15,9,6250,true
483634,block_io,15,9,7516,true
483721,block_io,15,9,5615,true
483895,block_io,15,9,6709,true
483982,block_io,15,9,6788,true
484069,block_io,15,9,7082,true
484243,block_io,15,9,7423,true
484330,block_io,15,9,6826,true
484417,block_io,15,9,7345,true
484591,block_io,15,9,6564,true
484678,block_io,15,9,6191,true
484765,block_io,15,9,7507,true
484939,block_io,15,9,6304,true
485026,block_io,15,10,4173,false
485200,block_io,15,10,7521,false
485287,block_io,15,10,6547,false
485374,block_io,15,10,5778,false
485548,block_io,15,10,7200,false
485635,block_io,15,10,5064,false
485722,block_io,15,10,6863,false
485896,block_io,15,10,6395,false
485983,block_io,15,10,7039,false
486070,block_io,15,10,7087,false
486244,block_io,15,10,7334,false
486331,block_io,15,10,6322,false
486418,block_io,15,10,6147,false
486592,block_io,15,10,6638,false
486679,block_io,15,10,5839,false
486853,block_io,15,10,4636,true
486940,block_io,15,10,6740,true
487114,block_io,15,10,4430,true
487201,block_io,15,10,7701,true
487288,block_io,15,10,6389,true
487462,block_io,15,10,7900,true
487549,block_io,15,10,7032,true
487636,block_io,15,10,4902,true
487810,block_io,15,10,5839,true
487897,block_io,15,10,5555,true
487984,block_io,15,10,6430,true
488158,block_io,15,10,6202,true
488245,block_io,15,10,6947,true
488332,block_io,15,10,5896,true
488506,block_io,15,10,5707,true
