cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
255876,"network",4,9,29963.915738,9379.83699,0.291279,20555.073047,0
256068,"network",4,10,29993.451613,8390.369472,0.283829,21578.764005,0
256260,"network",4,11,30178.610575,9058.409797,0.252373,21091.664176,0
256452,"network",4,12,29966.304141,8967.839431,0.290437,20970.973788,0
256818,"network",4,13,30131.236991,9385.916376,0.280383,20716.462575,0
257097,"network",4,14,30045.804491,9182.079196,0.320705,20835.362773,0
257289,"network",4,15,29976.663556,9044.513117,0.303597,20905.096665,0
257481,"network",4,16,29972.109647,9408.71842,0.26804,20534.077266,0
257673,"network",4,17,30139.645629,9506.708212,0.254112,20602.648265,0
257865,"network",4,18,30134.971478,8421.857688,0.35241,21682.608555,0
258057,"network",4,19,30169.074407,9476.212339,0.292468,20659.624834,0
258336,"network",4,20,30203.018186,8109.900072,0.290944,22066.387221,0
258528,"network",4,21,30147.992775,8689.285076,0.262852,21432.330244,0
258720,"network",4,22,30216.430759,9430.172013,0.286358,20757.557644,0
258912,"network",4,23,30188.883499,9249.330952,0.332246,20910.301274,0
259104,"network",4,24,30079.994792,8667.123029,0.260338,21386.707197,0
259296,"network",4,25,30021.37162,8183.567917,0.281222,21808.130291,0
259575,"network",4,26,30014.625611,8514.477993,0.237069,21474.722056,0
259767,"network",4,27,30219.961999,8454.682386,0.286884,21740.222446,0
259959,"network",4,28,30030.719657,8049.774818,0.297294,21950.913743,0
260151,"network",4,29,30141.043182,9034.951222,0.213608,21077.78617,0
260343,"network",4,30,30642.695188,9227.165899,0.285746,21387.484746,0
260535,"network",4,31,30068.933916,9137.782932,0.23284,20904.498815,0
260901,"network",4,32,30121.850349,8629.475178,0.293216,21465.24951,0
261093,"network",4,33,30114.03751,10340.570223,0.340744,19743.102385,0
261285,"network",4,34,29942.046403,9003.987317,0.221516,20910.249123,0
261477,"network",4,35,29961.257241,9189.401593,0.336642,20743.629802,0
261669,"network",4,36,30055.1728,8810.696472,0.217826,21216.990728,0
261861,"network",4,37,29921.250548,8228.550907,0.275115,21668.386925,0
262140,"network",4,38,30203.331086,9011.166625,0.259569,21164.559746,0
262332,"network",4,39,30088.46849,8872.804924,0.314332,21186.089857,0
262524,"network",4,40,30165.287461,9125.833116,0.291371,21013.595517,0
262716,"network",4,41,30075.222302,9587.511257,0.29569,20460.096252,0
262908,"network",4,42,30079.617903,9850.082649,0.298142,20202.016741,0
263243,"network",4,43,30378.142155,9181.400595,0.300432,21164.714381,0
263435,"network",4,44,30129.080722,9214.931201,0.285465,20887.666984,0
263764,"network",4,45,29983.383414,8979.502993,0.218244,20978.199438,0
264006,"network",4,46,29991.579246,8672.12797,0.268774,21293.971728,0
264198,"network",4,47,29957.906594,8530.773006,0.231954,21402.021239,0
264440,"network",4,48,29963.664359,8573.918392,0.333141,21363.954804,0
288439,"block_io",0,1,4830.164229,4112.575297,0.760457,0,716.868277
288613,"block_io",0,2,4592.147144,4591.602171,0.526829,0,0.018144
288787,"block_io",0,3,4745.614137,4745.354515,0.243001,0,0.016621
288961,"block_io",0,4,4616.236288,4615.902207,0.31753,0,0.016551
289135,"block_io",0,5,4589.083946,4588.761975,0.30558,0,0.016391
289396,"block_io",0,6,4670.498258,4670.221557,0.259649,0,0.017052
289570,"block_io",0,7,4792.913994,4792.634628,0.261232,0,0.018134
289744,"block_io",0,8,4655.425022,4654.95082,0.456919,0,0.017283
289918,"block_io",0,9,4579.623883,4579.394201,0.21267,0,0.017012
290092,"block_io",0,10,4628.210964,4627.842965,0.350776,0,0.017223
290266,"block_io",0,11,4598.130062,4597.80937,0.302027,0,0.018665
290440,"block_io",0,12,4852.310706,4851.967028,0.196742,0,0.017503
290614,"block_io",0,13,4689.919535,4689.642847,0.227926,0,0.019226
290788,"block_io",0,14,4605.663879,4605.21637,0.403998,0,0.01608
290962,"block_io",0,15,4685.914355,4685.575234,0.289278,0,0.015559
291136,"block_io",0,16,4622.468955,4622.111589,0.304217,0,0.016451
291310,"block_io",0,17,4637.873387,4637.52361,0.283934,0,0.033603
291484,"block_io",0,18,4604.889601,4604.542674,0.310097,0,0.016922
291658,"block_io",0,19,4676.52774,4676.244551,0.268582,0,0.014607
291832,"block_io",0,20,4677.240049,4676.945714,0.276672,0,0.017663
292006,"block_io",0,21,4682.349542,4682.06153,0.236093,0,0.016251
292180,"block_io",0,22,4874.961016,4874.5506,0.358999,0,0.015449
292354,"block_io",0,23,4576.198516,4575.898018,0.262898,0,0.014246
292528,"block_io",0,24,4634.102841,4633.744957,0.315686,0,0.01628
292702,"block_io",0,25,4682.56737,4682.262923,0.267847,0,0.019587
292876,"block_io",0,26,4617.266401,4616.87833,0.327036,0,0.015339
293050,"block_io",0,27,4682.492695,4682.076612,0.352666,0,0.01635
293224,"block_io",0,28,4578.779632,4578.490504,0.272287,0,0.016841
293398,"block_io",0,29,4665.361151,4665.101035,0.243735,0,0.016381
293572,"block_io",0,30,4660.069431,4659.788965,0.266009,0,0.014457
293833,"block_io",4,1,11216.039095,5656.488893,0.380191,0,5559.326145
294181,"block_io",4,2,11727.886897,5604.549814,0.514155,0,6123.075981
294529,"block_io",4,3,10781.217848,6072.525907,0.408057,0,4708.457237
294877,"block_io",4,4,10572.070741,4683.330859,0.362559,0,5888.524745
295225,"block_io",4,5,9084.792449,3805.849452,0.347582,0,5278.733325
295660,"block_io",4,6,12578.891853,6908.732531,0.323533,0,5669.974193
